Wall time,Step,Value
1709635728.0958772,3000,0.0
1709635955.0929751,6000,0.0
1709636185.980491,9000,0.0
1709636418.5284772,12000,0.0
1709636652.0759842,15000,0.0
1709636885.8424776,18000,0.0
1709637120.310521,21000,0.0
1709637356.218856,24000,0.0
1709637592.7229517,27000,0.0
1709637828.7471962,30000,0.0
1709638065.9199185,33000,0.0
1709638302.4232113,36000,0.0
1709638540.1255589,39000,0.0
1709638778.7887459,42000,0.0
1709639016.5388124,45000,0.0
1709639254.3790154,48000,0.0
1709639491.762109,51000,0.0
1709639730.1794045,54000,0.0
1709639967.6583219,57000,0.0
1709640206.6985738,60000,0.0
1709640446.0690315,63000,0.0
1709640684.618702,66000,0.0
1709640924.7712343,69000,0.0
1709641164.2699447,72000,0.0
1709641404.497264,75000,0.0
1709641643.3010433,78000,0.0
1709641884.6939037,81000,0.0
1709642124.4811897,84000,0.0
1709642363.730159,87000,0.0
1709642603.8803096,90000,0.10000000149011612
1709642844.266109,93000,0.0
1709643085.300222,96000,0.0
1709643325.1724944,99000,0.0
1709643565.1932411,102000,0.0
1709643806.5116596,105000,0.0
1709644047.0510316,108000,0.0
1709644287.6329226,111000,0.0
1709644528.3927531,114000,0.10000000149011612
1709644769.2112758,117000,0.0
1709645009.182155,120000,0.10000000149011612
1709645250.298026,123000,0.0
1709645491.7429197,126000,0.20000000298023224
1709645733.6625276,129000,0.0
1709645975.2555776,132000,0.10000000149011612
1709646216.0163276,135000,0.0
1709646456.447953,138000,0.0
1709646698.0492485,141000,0.10000000149011612
1709646938.572211,144000,0.0
1709647179.621563,147000,0.0
1709647421.5700185,150000,0.20000000298023224
1709647661.9155521,153000,0.10000000149011612
1709647904.7914896,156000,0.10000000149011612
1709648146.024642,159000,0.0
1709648389.2626736,162000,0.10000000149011612
1709648632.6557555,165000,0.10000000149011612
1709648875.4228754,168000,0.0
1709649117.4445345,171000,0.10000000149011612
1709649360.7190278,174000,0.0
1709649603.518602,177000,0.10000000149011612
1709649846.748232,180000,0.10000000149011612
1709650090.5072994,183000,0.10000000149011612
1709650333.305891,186000,0.10000000149011612
1709650575.8576286,189000,0.0
1709650818.2497547,192000,0.20000000298023224
1709651061.3334186,195000,0.20000000298023224
1709651305.7411106,198000,0.20000000298023224
1709651548.7213762,201000,0.20000000298023224
1709651791.3507698,204000,0.0
1709652033.5486453,207000,0.30000001192092896
1709652276.7105196,210000,0.0
1709652518.5934584,213000,0.20000000298023224
1709652762.4014564,216000,0.30000001192092896
1709653006.0653276,219000,0.20000000298023224
1709653249.6062942,222000,0.20000000298023224
1709653492.7752302,225000,0.4000000059604645
1709653737.0132706,228000,0.5
1709653981.4926925,231000,0.10000000149011612
1709654226.2814937,234000,0.20000000298023224
1709654470.3165343,237000,0.4000000059604645
1709654714.6237202,240000,0.5
1709654959.6086745,243000,0.10000000149011612
1709655203.999135,246000,0.10000000149011612
1709655448.622987,249000,0.6000000238418579
1709655693.3539445,252000,0.4000000059604645
1709655938.5698373,255000,0.5
1709656182.7532175,258000,0.30000001192092896
1709656427.2818315,261000,0.20000000298023224
1709656670.472717,264000,0.30000001192092896
1709656914.330268,267000,0.20000000298023224
1709657160.1809676,270000,0.20000000298023224
1709657405.4679465,273000,0.20000000298023224
1709657651.161801,276000,0.4000000059604645
1709657895.6570797,279000,0.30000001192092896
1709658140.7097118,282000,0.4000000059604645
1709658386.2269397,285000,0.30000001192092896
1709658629.9552767,288000,0.20000000298023224
1709658874.6877158,291000,0.30000001192092896
1709659119.9617927,294000,0.5
1709659366.1818619,297000,0.5
1709659610.9844592,300000,0.6000000238418579
1709659857.4493067,303000,0.20000000298023224
1709660102.5566154,306000,0.30000001192092896
1709660346.95868,309000,0.4000000059604645
1709660592.7371228,312000,0.5
1709660838.767223,315000,0.30000001192092896
1709661084.461796,318000,0.30000001192092896
1709661328.6780202,321000,0.4000000059604645
1709661573.7200532,324000,0.6000000238418579
1709661820.009732,327000,0.6000000238418579
1709662065.862974,330000,0.699999988079071
1709662310.4974458,333000,0.4000000059604645
1709662555.5638874,336000,0.699999988079071
1709662801.7261,339000,0.6000000238418579
1709663048.2553525,342000,0.5
1709663293.433972,345000,0.6000000238418579
1709663540.4785097,348000,0.699999988079071
1709663789.0288072,351000,0.5
1709664036.4263482,354000,0.6000000238418579
1709664283.1215112,357000,0.699999988079071
1709664529.5137522,360000,0.699999988079071
1709664774.8100295,363000,0.699999988079071
1709665022.2663503,366000,0.699999988079071
1709665268.2565668,369000,0.5
1709665514.6183913,372000,0.5
1709665759.8817441,375000,0.4000000059604645
1709666007.178508,378000,0.699999988079071
1709666253.0430617,381000,0.30000001192092896
1709666499.5169582,384000,0.699999988079071
1709666747.3836253,387000,0.5
1709666993.076594,390000,0.5
1709667239.4145727,393000,0.4000000059604645
1709667486.3349767,396000,0.30000001192092896
1709667732.3558383,399000,0.800000011920929
1709667979.0725508,402000,0.30000001192092896
1709668225.3368015,405000,0.5
1709668472.9124382,408000,0.800000011920929
1709668719.5512276,411000,0.5
1709668968.021941,414000,0.699999988079071
1709669215.25259,417000,0.6000000238418579
1709669462.3415587,420000,0.4000000059604645
1709669710.6748953,423000,1.0
1709669958.027335,426000,0.699999988079071
1709670204.2289534,429000,0.6000000238418579
1709670452.5815685,432000,0.8999999761581421
1709670700.4740126,435000,0.800000011920929
1709670947.32904,438000,0.8999999761581421
1709671195.6732848,441000,0.800000011920929
1709671443.5069532,444000,1.0
1709671691.1794174,447000,0.5
1709671937.7964997,450000,0.699999988079071
1709672185.86477,453000,0.699999988079071
1709672433.4690197,456000,0.699999988079071
1709672681.685791,459000,0.800000011920929
1709672928.203699,462000,0.6000000238418579
1709673174.9828906,465000,0.800000011920929
1709673422.634241,468000,1.0
1709673670.8972912,471000,1.0
1709673918.1772416,474000,0.5
1709674165.8535278,477000,0.6000000238418579
1709674412.9080555,480000,0.800000011920929
1709674659.9380906,483000,0.800000011920929
1709674907.0547822,486000,0.6000000238418579
1709675155.3557048,489000,0.5
1709675402.7087255,492000,0.800000011920929
1709675651.6594462,495000,0.800000011920929
1709675900.7797925,498000,0.8999999761581421
1709676148.5491426,501000,1.0
1709676395.9706633,504000,0.8999999761581421
1709676643.627399,507000,0.8999999761581421
1709676890.9076269,510000,0.699999988079071
1709677139.1208792,513000,0.8999999761581421
1709677388.179013,516000,1.0
1709677636.9767637,519000,0.8999999761581421
1709677885.3154333,522000,0.800000011920929
1709678134.501866,525000,0.699999988079071
1709678384.6349256,528000,0.800000011920929
1709678634.1178327,531000,0.800000011920929
1709678882.5279608,534000,0.8999999761581421
1709679130.840755,537000,0.8999999761581421
1709679380.232138,540000,1.0
1709679628.4391356,543000,0.8999999761581421
1709679878.0604916,546000,0.8999999761581421
1709680126.6485257,549000,0.800000011920929
1709680374.442709,552000,0.6000000238418579
