Wall time,Step,Value
1731926247.5754468,2000,0.0
1731926340.8426218,4000,0.0
1731926436.387441,6000,0.0
1731926534.9547045,8000,0.0
1731926634.883522,10000,0.0
1731926735.9478683,12000,0.0
1731926836.0559468,14000,0.0
1731926936.3083413,16000,0.0
1731927036.5764997,18000,0.0
1731927134.554285,20000,0.0
1731927233.2119713,22000,0.0
1731927332.086372,24000,0.0
1731927432.2661228,26000,0.0
1731927533.84151,28000,0.0
1731927634.7647595,30000,0.0
1731927734.9633877,32000,0.0
1731927836.2344034,34000,0.0
1731927935.5258796,36000,0.0
1731928035.7626355,38000,0.0
1731928134.551501,40000,0.0
1731928234.0659864,42000,0.0
1731928333.313355,44000,0.0
1731928432.4438088,46000,0.0
1731928531.8489785,48000,0.0
1731928631.5166929,50000,0.0
1731928731.6213076,52000,0.0
1731928831.5126388,54000,0.0
1731928931.631745,56000,0.0
1731929033.048846,58000,0.0
1731929133.7325892,60000,0.0
1731929236.0975542,62000,0.0
1731929337.606342,64000,0.0
1731929439.4643092,66000,0.0
1731929541.2007968,68000,0.0
1731929642.3256001,70000,0.0
1731929744.5358088,72000,0.0
1731929845.338243,74000,0.0
1731929946.273822,76000,0.0
1731930046.7814052,78000,0.0
1731930147.6649654,80000,0.0
1731930248.6572351,82000,0.0
1731930350.662119,84000,0.0
1731930452.1005492,86000,0.0
1731930554.2335646,88000,0.0
1731930656.5354295,90000,0.0
1731930757.8193183,92000,0.0
1731930860.1598358,94000,0.0
1731930962.2020533,96000,0.0
1731931064.3178318,98000,0.0
1731931166.7752955,100000,0.0
1731931268.5149744,102000,0.0
1731931370.388338,104000,0.0
1731931473.1539369,106000,0.0
1731931575.4342685,108000,0.20000000298023224
1731931676.9981265,110000,0.0
1731931779.009518,112000,0.0
1731931880.7448046,114000,0.0
1731931982.8771954,116000,0.0
1731932084.039763,118000,0.0
1731932186.0542405,120000,0.10000000149011612
1731932288.3524034,122000,0.0
1731932392.1546593,124000,0.0
1731932494.9813297,126000,0.0
1731932598.6483994,128000,0.0
1731932701.9389572,130000,0.10000000149011612
1731932804.8067596,132000,0.0
1731932908.2686586,134000,0.10000000149011612
1731933011.0592258,136000,0.20000000298023224
1731933114.2360055,138000,0.10000000149011612
1731933217.5885792,140000,0.0
1731933321.3043618,142000,0.10000000149011612
1731933423.9384456,144000,0.10000000149011612
1731933527.4864714,146000,0.20000000298023224
1731933630.1955755,148000,0.20000000298023224
1731933732.7895513,150000,0.20000000298023224
1731933836.1468525,152000,0.0
1731933939.2337685,154000,0.0
1731934042.4993057,156000,0.10000000149011612
1731934145.707388,158000,0.0
1731934249.4351451,160000,0.0
1731934352.0297973,162000,0.0
1731934455.5110703,164000,0.0
1731934526.364028,166000,0.0
1731934576.8904362,168000,0.10000000149011612
1731934626.7594492,170000,0.10000000149011612
1731934676.6594143,172000,0.20000000298023224
1731934725.8398926,174000,0.0
