Wall time,Step,Value
1704553963.6096087,2000,0.0
1704554037.3582845,4000,0.0
1704554111.5833828,6000,0.0
1704554186.5568502,8000,0.0
1704554262.030714,10000,0.0
1704554336.9574046,12000,0.0
1704554412.0323284,14000,0.0
1704554487.146074,16000,0.0
1704554562.1857915,18000,0.0
1704554636.6229699,20000,0.0
1704554712.1433377,22000,0.0
1704554787.5018826,24000,0.0
1704554862.5923648,26000,0.0
1704554937.857298,28000,0.0
1704555012.79454,30000,0.0
1704555088.0923507,32000,0.0
1704555163.2682858,34000,0.0
1704555237.8395066,36000,0.0
1704555312.689373,38000,0.0
1704555387.294289,40000,0.0
1704555461.5233448,42000,0.0
1704555536.109296,44000,0.0
1704555610.6778076,46000,0.0
1704555684.9463456,48000,0.0
1704555759.462023,50000,0.0
1704555834.7724037,52000,0.0
1704555909.5390449,54000,0.0
1704555984.3986266,56000,0.0
1704556059.2585938,58000,0.0
1704556134.670247,60000,0.0
1704556209.3388977,62000,0.0
1704556284.5369966,64000,0.0
1704556360.2822769,66000,0.0
1704556436.8209696,68000,0.0
1704556512.5097454,70000,0.0
1704556588.1458364,72000,0.0
1704556663.262326,74000,0.0
1704556738.8230524,76000,0.0
1704556814.1262953,78000,0.0
1704556889.4417763,80000,0.0
1704556964.6466815,82000,0.0
1704557039.6713102,84000,0.0
1704557114.7291267,86000,0.0
1704557190.1744165,88000,0.0
1704557265.8149245,90000,0.0
1704557340.9555922,92000,0.0
1704557416.928628,94000,0.0
1704557492.042063,96000,0.0
1704557568.0378203,98000,0.0
1704557643.1744523,100000,0.0
1704557718.6391163,102000,0.0
1704557794.0406635,104000,0.0
1704557869.600458,106000,0.0
1704557945.596465,108000,0.0
1704558021.9843779,110000,0.0
1704558098.1796472,112000,0.0
1704558174.302383,114000,0.0
1704558250.301203,116000,0.0
1704558326.289818,118000,0.0
1704558402.3337958,120000,0.0
1704558478.5892243,122000,0.0
1704558554.5975175,124000,0.0
1704558630.5908034,126000,0.0
1704558707.4608731,128000,0.0
1704558784.3724623,130000,0.0
1704558860.767297,132000,0.0
1704558936.2659507,134000,0.0
1704559012.3811438,136000,0.0
1704559088.2077818,138000,0.0
1704559163.8872302,140000,0.0
1704559240.1594493,142000,0.0
1704559316.4789238,144000,0.0
1704559391.810983,146000,0.0
1704559467.3298056,148000,0.0
1704559543.321051,150000,0.0
1704559619.087497,152000,0.0
1704559694.8210692,154000,0.0
1704559770.845281,156000,0.0
1704559846.6095707,158000,0.0
1704559922.2360659,160000,0.0
1704559997.9165647,162000,0.0
1704560073.9196515,164000,0.0
1704560149.8389993,166000,0.0
1704560226.4620767,168000,0.0
1704560303.3773103,170000,0.0
1704560380.0461578,172000,0.0
1704560456.4203448,174000,0.0
1704560532.613927,176000,0.0
1704560607.8211067,178000,0.0
1704560683.71521,180000,0.0
1704560760.214437,182000,0.0
1704560836.8680193,184000,0.0
1704560913.8385727,186000,0.0
1704560990.5198357,188000,0.0
1704561066.6442697,190000,0.0
1704561142.970332,192000,0.0
1704561219.7412965,194000,0.0
1704561296.2466905,196000,0.0
1704561372.2834513,198000,0.0
1704561448.7074034,200000,0.0
1704561524.6815636,202000,0.0
1704561600.4550354,204000,0.0
1704561676.3339193,206000,0.0
1704561751.9083414,208000,0.0
1704561828.1563623,210000,0.0
1704561904.2468762,212000,0.0
1704561979.776468,214000,0.0
1704562054.9742033,216000,0.0
1704562130.2991211,218000,0.0
1704562206.0735633,220000,0.0
1704562283.008765,222000,0.0
1704562359.3343253,224000,0.0
1704562435.9578867,226000,0.0
1704562512.7668974,228000,0.0
1704562589.0059464,230000,0.0
1704562665.3108644,232000,0.0
1704562742.079339,234000,0.0
1704562818.7751374,236000,0.0
1704562894.7994778,238000,0.0
1704562970.9120047,240000,0.0
1704563047.0340703,242000,0.0
1704563123.9479005,244000,0.0
1704563199.6731033,246000,0.0
1704563276.139665,248000,0.0
1704563352.459116,250000,0.0
1704563428.114171,252000,0.0
1704563504.1499453,254000,0.0
1704563580.5032535,256000,0.0
1704563656.2020054,258000,0.0
1704563732.1125448,260000,0.0
1704563808.3110363,262000,0.0
1704563884.6676695,264000,0.0
1704563961.6618192,266000,0.0
1704564037.7343318,268000,0.0
1704564113.9887064,270000,0.0
1704564189.4861658,272000,0.0
1704564265.1672356,274000,0.0
1704564340.9799757,276000,0.0
1704564417.3796635,278000,0.0
1704564493.783038,280000,0.0
1704564570.2381625,282000,0.0
1704564651.8564134,284000,0.0
1704564731.1914556,286000,0.0
1704564807.9963567,288000,0.0
1704564884.966592,290000,0.0
1704564961.8878512,292000,0.0
1704565038.9313855,294000,0.0
1704565116.497102,296000,0.0
1704565193.222626,298000,0.0
1704565269.2977397,300000,0.0
1704565345.6506042,302000,0.0
1704565422.4349298,304000,0.0
1704565498.8509214,306000,0.0
1704565574.4807322,308000,0.0
1704565650.3230076,310000,0.0
1704565726.1654713,312000,0.0
1704565802.2434185,314000,0.0
1704565878.29007,316000,0.0
1704565955.107454,318000,0.0
1704566031.3793225,320000,0.0
1704566107.9995754,322000,0.0
1704566184.2472904,324000,0.0
